job_title,company,company_rating,location,job_text,date
Data Engineer,NT Concepts,3.3 out of 5 from 96 employee ratings,"Herndon, VA 20171","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Assess, transform, organize, and optimize data for use by machine learning algorithms', 'Generating representative data sets for systems development and data science initiatives', 'Build data pipelines that enable data scientists and engineers and other stakeholders', 'TS/SCI clearance required', '4+ years of experience designing data models and data warehouses supporting analytics, using both relational and non-relational distributed data storage systems', 'Demonstrated experience in building and maintaining ETL pipelines. Bonus points for experience with Apache Beam', 'Demonstrated experience working with Synthetic Aperture Radar (SAR) data', 'Demonstrated experience with large-scale distributed processing', 'Experience building data pipelines in ML frameworks. Kubeflow experience is desired', 'Experience working in a fast-paced agile environment is a plus', 'Familiarity with machine and deep learning libraries such as Scikit-learn and PyTorch.', 'Experience in a high-level programing language, such as Java, Python or GoLang', 'Demonstrated proficiency with Git version control systems', 'Experience working in Linux environments', ""Meaningfully impact the company's growth, and share in the rewards accordingly"", 'Develop your own career path through our What’s Next program, which emphasizes person growth through training and certification', 'Work on programs of importance that directly impact National Security and the world', 'Work in a fun, “challenging yet rewarding” fast-paced environment', '401(k)', '401(k) matching', 'Dental insurance', 'Disability insurance', 'Employee assistance program', 'Flexible spending account', 'Health insurance', 'Life insurance', 'Paid time off', 'Professional development assistance', 'Referral program', 'Vision insurance', 'Monday to Friday', 'One location', 'No']",2021-01-08 10:36:59
Senior Automation Controls Engineer / Integrator,ICR Resources LLC,N/A,"Saint Charles, MO","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Bachelor's (Preferred)PLC Programing / Troubleshooting: 2 years (Preferred)"", '401(k) matching', 'Health insurance', '8 hour shift', ""Bachelor's (Preferred)"", 'PLC Programing / Troubleshooting: 2 years (Preferred)', 'HMI Programing / Troubleshooting: 2 years (Preferred)', 'One location', 'icrresources.com', 'https://www.facebook.com/automationcontrols/', 'Only full-time employees eligible', 'Temperature screenings', 'Sanitizing, disinfecting, or cleaning procedures in place']",2021-01-08 10:36:59
Construction Cost Estimator,"Alliance Consulting Group, Inc.",N/A,"Alexandria, VA 22314","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Experience:Engineering, cost engineering, construction, 5 years (Required)', 'Candidate must be a US Citizen', 'Strong communication skills', 'Prior experience with cost development', 'Familiar with the 50 Division CSI format structure.', 'Strong in multiple disciplines: Civil, Structural, MEP, LV, FP', 'Preparation of conceptual cost models, budgets and feasibility models based on historic cost data and / or subcontractor input as appropriate.', 'Develop cost estimates at various stages of design.', 'Analyze Project program, design, costs, and subcontractor input and provide comparisons, cost savings, value engineering options, and other recommendations.', 'Working with small teams to develop survey and estimates.', 'Work cross-functionally to facilitate best practices and process initiatives.', 'OnScreen Take-Off', 'MII', 'PACES', 'ECONPACK', 'Monday to Friday', 'Engineering, cost engineering, construction: 5 years (Required)', 'One location', 'A job for which military experienced candidates are encouraged to apply', 'www.alliance.us.com', 'No']",2021-01-08 10:36:59
Data/ETL Engineer,Confident,4.2 out of 5 from 28 employee ratings,"New York, NY 10011","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', '8 hour shift', 'Likely', 'Fully Remote', 'No: Not providing sponsorship for this job', 'Remote interview process']",2021-01-08 10:36:59
Data Engineer,Applied Information Sciences,4.2 out of 5 from 19 employee ratings,"Chevy Chase, MD","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Work in a team using cutting edge technologies to solve challenging business problems and build solutions', 'Interact directly with our client(s) to understand their needs and meet, or exceed their expectations by meeting delivery deadlines', 'Work in an agile environment with participation in daily stand-ups/scrum', 'Design, write, test, troubleshoot, and document data transformations', 'Learn new technologies and be aware of industry standards, best practices, and trends.', '3+ years of experience working with Scala', 'Hands on Programming experience in Scala with Spark for ETL', 'Advanced SQL skills', 'Possess Hive skills with HiveQL.', 'Experience in designing efficient and robust ETL/ELT workflows, schedulers using Oozie, and event-based triggers', 'Experience as a Big Data Developer', 'Exposure to NoSQL databases, HBase, and the Hadoop Ecosystem', 'Proven ability to work with clients to understand requirements and envision data ingestion solutions', 'Experience with the Azure storage technologies (Azure Data Lake, Azure SQL Data Warehouse, Azure SQL Database)', 'Knowledge of Azure data movement and transformation capabilities (Azure Data Factory, Data Lake Analytics, Data Bricks, Stream Analytics)', 'Knowledge of Talend ETL', 'Microsoft related certifications such as the MCSD/MCSE', 'Smart people with a passion for technology', 'Strong technical capabilities with a consultancy mindset', 'Close involvement with local technical communities', 'A willingness to think outside of the box to provide innovative solutions to clients', 'Ability to solve challenging technical business problems', 'Self-directed professionals', 'Client Success', 'Continued Learning and Technical Excellence', 'Strong Client Relationships', 'Citizenship and Community']",2021-01-08 10:36:59
GCP Data Engineer,HL soutions LLC,N/A,Remote,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Strong with Core Java', '3+ years with GCP Data stack( Dataflow, BQ, pipeline, Dataproc…)', 'Strong experience with writing pipelines', 'Strong experience with Data migration to GCP', 'GCP Data engineer certification', 'Any past PSO experience is a plus', '8 hour shift', 'Yes', 'Remote interview process']",2021-01-08 10:36:59
Data Engineer,"FYI-For Your Information, Inc.",N/A,"Washington, DC 20036","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Opportunity to work remotely (per contract requirements).', 'A knowledgeable, high-achieving, experienced, and fun team.', 'A diverse work atmosphere.', 'The chance to be part of a rapidly growing company and the next success story.', 'Team building and innovation.', 'A competitive base salary with a loaded benefits package plus 401K.', 'Personal computer device allowance.', 'Pet Insurance.', 'Oversee the buildout of the enterprise Data Warehouse/API strategy', 'Work with the analytics teams to prioritize data assets', 'Manage contractors and oversee solution delivery', 'Optimizing data ingest and ETL processes to ensure our products have maximum performance', 'Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.', 'Navigate conflicting priorities and provide recommendations to the CDO when necessary', ""Experience building and optimizing 'big data' data pipelines, architectures and data sets."", 'Build processes supporting data transformation, data structures, metadata, dependency and workload management.', 'Work with the Enterprise Architect to establish modeling standards, data quality standards, data integration patterns or transactional and analytical systems.', 'Prepare polished technical and non-technical status reports and presentations for senior management.', '12+ years of experience in data management or data architecture', 'Experience managing vendors/contractors', 'Experience with feature/product ownership', 'Experience with Agile Scrum methodology', 'Experience writing clear and effective proposals, policies, research summaries, etc.', 'Development experience with MuleSoft and Informatica preferred; MicroStrategy a plus', ""Bachelor's degree or equivalent coursework in data management/computer science""]",2021-01-08 10:36:59
Data Engineer,CapCenter,3.9 out of 5 from 40 employee ratings,"Richmond, VA 23060","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Collaborate across the organization to support mission-critical business processes with data', 'Maintain and develop existing data infrastructure including overall design, ETL, and systems', 'Design and construct ETLs that communicate with APIs and internal systems', 'Over time, assume responsibility for furthering machine learning within the firm', 'Bachelor’s Degree', 'At least 1 year of API development experience', 'At least 1 year of ETL development experience', 'At least 1 year of SQL database experience', 'Organized, entrepreneurial, ambitious, and attentive to detail', 'Master’s Degree', 'At least 1 year of cloud service experience', 'At least 1 year of application development (Node, .NET, etc.) experience', 'At least 1 year of scripting language (Python, R, Perl, JavaScript, Shell, etc.) experience', 'At least 1 year of big data technology (Spark, Hadoop, Snowflake, etc.) experience', 'At least 1 year of NoSQL experience', 'At least 1 year of Agile engineering practices experience', 'At least 1 year of machine learning/predictive analytics experience', 'A competitive salary & annual bonus', '401k w/ match, health, dental & vision benefits', 'Exposure to the mortgage, real estate and insurance industries, front to back', 'To participate in cross-functional collaboration and leadership', 'The opportunity to lead transformative projects for an innovative and disruptive business']",2021-01-08 10:36:59
Data Scientist,"Cybraics, Inc.",N/A,"Arlington, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Bachelor's (Preferred)Machine Learning: 1 year (Preferred)Python: 1 year (Preferred)"", 'Familiarity with Big Data technologies such as Spark, Impala, Kafka, ELK', 'Strong understanding of statistical and machine learning models', 'Experience with programming languages like Scala and Python for data analysis', 'Practical data wrangling skills (SQL, Python, R)', 'Ability to take theory to practice rapidly', 'Experience with CI/CD tools such as Gitlab', 'Demonstrated experience applying data science techniques to real-world problems', 'US Citizen or Green Card holder', 'Experience in cyber security or cyber defense', 'MS/PhD in a data related field such as mathematics, computer science, engineering, or similar', '3 years of working experience in developing enterprise scale solutions', 'Streaming or near-real time analytic deployment experience', 'Experience with a large-scale data processing engine, such as Apache Spark', '401(k)', 'Dental insurance', 'Flexible schedule', 'Health insurance', 'Paid time off', 'Vision insurance', '8 hour shift', ""Bachelor's (Preferred)"", 'Machine Learning: 1 year (Preferred)', 'Python: 1 year (Preferred)', 'Multiple locations', 'www.cybraics.com', 'Remote interview process', 'Virtual meetings']",2021-01-08 10:36:59
"Senior Associate, Visualization Data Engineer",KPMG,"4 out of 5 from 6,762 employee ratings","Washington, DC 20006","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Job', 'Company', 'Work in cross-disciplinary teams with KPMG industry experts, client, user focus group, data scientist to gauge client ideation and business requirement into effective high quality professional visualization for consuming analytics, understand user profiles, competencies, and priorities', 'Provide User experience inputs to D&A team on report / screen / dashboard design', 'Able to create a structured storyboard / presentation from discussions, white-boarding, workshops', 'Utilize interactive drill-downs, movements, and highlights to add layers of insight, and engage users to explore data', 'Utilize analytics to explore data, and identify key trends and insights from multi-faceted, and high-dimensional data, and work with data scientists to create diagnostic, predictive, and prescriptive insights', 'Rapidly iterate, prototype, and implement visualizations that meet client visualization needs, considering composition, color, texture, and optimizing the depth and information density for the target user', 'Proficient in using visualization technology (such as Tableau, Power BI, Qlik) from data discovery, dashboard prototyping, to productionize large scale visual analytics platform implementation, performance tuning and optimization.', ""Bachelor's degree from an accredited college or university in Information Design, Interaction Design, User Experience, Human Computer Interaction, Informatics, Data Science, Computer Science or a similar field with five years of experience; or a Master's degree or PhD with two years of experience"", 'Solid analytical skills and basic understanding of statistical and machine learning models.', 'Proficient with data management and integration, data engineering concept, design and development', 'Ability to perform data tasks using a variety of SQL, and preparing data for visualization using ETL tools (such as informatica, Alteryx, Tableau Prep)', 'Familiar with cutting edge cloud data technology (such as Redshift, Snowflake, Azure DW, BigQuery)', 'Solid understanding of visual composition and visualizations; familiarity with ethnographic research preferred', 'Experience with one or more of the following data visualization software (such as Tableau, Power BI or Qlik)', 'Ability to travel up to 80% of the time; Applicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future']",2021-01-08 10:36:59
Data Engineer,Digital Dhara,N/A,Remote,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Experience:Docker, Kubernetes, 10 years (Required)GraphQL, 5 years (Required)Spark, Kafka, and Cassandra, 10 years (Required)', ""Education:Bachelor's (Preferred)"", '8 hour shift', 'Docker, Kubernetes: 10 years (Required)', 'GraphQL: 5 years (Required)', 'Spark, Kafka, and Cassandra: 10 years (Required)', ""Bachelor's (Preferred)""]",2021-01-08 10:36:59
Data Integration Engineer/ Data Engineer,Ursi Technologies Inc,N/A,"Raleigh, NC","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', '** This specific position will be involved in loading data from Big Data infrastructure to Microsoft Azure and Snowflake and in performing mapping of data fields from a number of proprietary data formats to FHIR resources.', '** What experience will set candidates apart from one another? Provider data experience, FHIR experience.', '8 hour shift', 'Remote interview process']",2021-01-08 10:36:59
Data Engineer,CapTech Consulting,4 out of 5 from 28 employee ratings,"Reston, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Design, develop, document, and test advanced data systems that bring together data from disparate sources, making it available to data scientists, analysts, and other users using scripting and/or programming languages (Python, Java, Scala, etc)', 'Evaluate structured and unstructured datasets utilizing statistics, data mining, and predictive analytics to gain additional business insights', 'Design, develop, and implement data processing pipelines at scale', 'Present programming documentation and design to team members and convey complex information in a clear and concise manner.', 'Extract data from multiple sources, integrate disparate data into a common data model, and integrate data into a target database, application, or file using efficient programming processes.', 'Write and refine code to ensure performance and reliability of data extraction and processing.', 'Communicate with all levels of stakeholders as appropriate, including executives, data modelers, application developers, business users, and customers', 'Participate in requirements gathering sessions with business and technical staff to distill technical requirements from business requests.', 'Partner with clients to fully understand business philosophy and IT Strategy; recommend process improvements to increase efficiency and reliability in ETL development.', 'Collaborate with Quality Assurance resources to debug code and ensure the timely delivery of products.', 'Some of our technologies might include: Python, Cassandra, Spark, Java, Scala, Informatica, SQL Server, SSIS, Oracle, Kafka.', ""Bachelor's degree in Computer Science, Software Engineering, MIS or equivalent combination of education and experience"", 'Development experience building ETL graphs using the Ab Initio GDE, EME and Co-Operating system', 'Strong SQL development skills', 'Development experience with at least two different programming languages (Python, Java, Scala, etc.)', 'Development experience with Unix tools and shell scripts', 'Development experience with at least two different database platforms (Teradata, Oracle, MySQL, MS SQL, etc.)', 'Minimum of 4-5 years experience designing, developing, and testing software aligned with defined requirements', 'Experience tuning SQL queries to ensure performance and reliability', 'Software engineering best-practices, including version control (Git, TFS, JIRA, etc.) and test-driven development', 'Competitive salary with performance-based bonus opportunities', 'Single and Family Health Insurance plans, including Dental coverage', 'Short-Term and Long-Term disability', 'Matching 401(k)', 'Competitive Paid Time Off', 'Training and Certification opportunities eligible for expense reimbursement', 'Team building and social activities', 'Mentor program to help you develop your career']",2021-01-08 10:36:59
Perception Engineer for Marine Autonomy,Sea Machines Robotics Inc.,N/A,"Boston, MA 02128","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Education:Bachelor's (Required)"", 'Work authorization:United States (Required)', 'Design, development and integration of high-quality perception technology related to machine learning, deep learning, computer vision and image processing', 'Develop state of art technology related to object classification, object recognition, distance estimation and semantic segmentation on SMR vessels', 'Perform machine learning and use image processing technology to analyze, cluster, clean real-world data as the preparation for further development', 'Explore and select state-of-art deep learning, machine learning framework to conduct training on real-world data', 'Deploy high quality algorithms/code/models on SMR vessels and customer vessels for better performance', 'Analyze real world data and perform performance evaluation of delivered technology', 'Maintain software documentation and assist in the development of user documentation', 'Participate as a multi-disciplinary engineering team member including team meetings, stand-ups & quality reviews in a mostly remote environment.', 'Work cross-functionally with technical teams deploying high quality perception system to support prototyping and product development.', 'Must be U.S. Citizen or Green card holder', 'Degrees in Computer Science, Electrical Engineering, or related fields.', ""2+ years' experience in deep learning-based computer vision topics, related to detection, classification, tracking, recognition, segmentation."", 'Hands-on experience with developing, training, benchmarking and deploying deep learning models in real world data.', 'Experience in deploying deep learning models on real-world data in TensorFlow, Keras, or PyTorch', 'Familiar with Git, Python, Scikit-learn, Linux, Jupyter Notebook', 'Excellent analytical and program solving skills, excellent written and oral communication, self-starter and highly motivated.', 'Experience collaborating with other functional teams to seamlessly integrate software and hardware', 'Professional C++ programing and software design skills including debugging, performance analysis and test design.', 'Experience with large scale data collection, data cleaning, data analysis and regression test.', 'Publication record in top-tier computer vision or machine learning conferences', 'Understanding and appreciation of hardened industrial systems', '401(k)', 'Dental insurance', 'Flexible spending account', 'Health insurance', 'Paid time off', 'Retirement plan', 'Vision insurance', 'Monday to Friday', ""Bachelor's (Required)"", 'United States (Required)', 'One location', 'Temporarily due to COVID-19']",2021-01-08 10:36:59
Senior Hydraulic Engineer,Alden,4.5 out of 5 from 10 employee ratings,"Everett, WA 98208","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Education:Bachelor's (Required)"", 'License:PE (Preferred)EIT (Preferred)', ""Bachelor's (Required)"", 'PE (Preferred)', 'EIT (Preferred)']",2021-01-08 10:36:59
ENGINEER - Fixture Design,Ottenweller,2.5 out of 5 from 44 employee ratings,"Mount Airy, NC 27030","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center']",2021-01-08 10:36:59
Google Cloud Data Engineer,Accenture,"4 out of 5 from 20,329 employee ratings","Arlington, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Bachelor's degree or equivalent (minimum 12 years) work experience. If Associate Degree, must have an additional minimum 6 years work experience."", 'Possess Google Professional Data Engineer Certification.', 'Minimum 3 years direct experience in Enterprise Data Warehouse technologies', 'Minimum 3 years in a customer facing role working with enterprise clients', 'Hands on GCP Cloud data implementation projects experience (Dataflow, Cloud Composer, Big Query, Cloud Storage etc.)', 'Experience with developing software code in one or more languages such as Java, Python and SQL.', 'Experience designing and deploying large scale distributed data processing systems with few technologies such as Oracle, MS SQL Server, MySQL, PostgreSQL, MongoDB, Cassandra, Redis, Hadoop, Spark, HBase, Netezza, Teradata, Tableau, Qlik or MicroStrategy.', 'Data migration and data processing experience on the Google Cloud stack, specifically:', 'Previous Consulting or client service delivery experience on Google Cloud Platform (GCP).', 'Experience in and understanding of data and information management, especially in Big Data trends.', 'Familiarity with the Technology stack available in the industry for data cataloging, data ingestion, capture, processing and curation: Kafka, StreamSets, Attunity, Collibra, Map Reduce, Hadoop, Spark, Flume, Hive, Impala, SparkSQL']",2021-01-08 10:38:57
Data Engineer,BAE Systems,"3.8 out of 5 from 4,099 employee ratings","Washington, DC 20032","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Job', 'Company', 'Identify workflow improvements systems in order to reduce analytic fatigue and administrative burden', 'Document the desired master and reference standards of specific data fields to ensure interoperability', 'Identify a system that can store an interoperable database with appropriate security protocolsHave each system identify the parameters for sending output to a centralized DB per agreed upon standardsSet guidelines and policy for access to business data (primary and integrated forms)', 'Design and define highly performant data ingestion pipelines from multiple sources using scripting language such as python and/or open source such as nifi', 'Architect and build security compliant user management framework for multi-tenant big data platform', 'Integrate the end to end data pipeline to take data from source systems to target data repositories ensuring the quality and consistency of data is maintained at all times', 'Implementing high performant data ingestion pipelines', 'Document the common master and reference data services needed', 'Determine the governance process to manage the lifecycle of each service, to include creating new data, changing existing data, and archiving data.', 'Build data dictionary to document shared understanding of key data (master/reference)', 'Experience /knowledge of AWS Cloud', 'Maintains metadata layer, database ontology, monitors overall database standards and procedure, and integrates systems through database design', 'Strong understanding of the Software Development Lifecycle and experience integrating Data Architecture and Data Governance into that lifecycle to steer towards desirable outcomes.', 'Experience with analyzing current state and conceiving desired future state, and identifying projects required to evolve.', 'Ability to estimate work effort for project sub-plans or small projects and ensure the project is successfully completed', 'Knowledge of non-relational (NoSQL) databases such as MongoDB, Redis, Accumulo or similar technologies and relational databases like Oracle, PostgreSQL and MySQL.', 'COMPTia Security+ Certification', 'Experience with structured, semi-structured, and unstructured data sets, using XSLT, XML and scripting languages for data transformation.', 'High degree of analytical and critical thinking skills.']",2021-01-08 10:38:57
"Cloud Engineer, Junior",Booz Allen Hamilton,"3.9 out of 5 from 2,202 employee ratings","McLean, VA 22102","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', '1+ years of experience in a cloud engineering role, including deploying, operating, and maintaining web-based IaaS and PaaS applications', 'Experience with working in an Agile development environment', 'Knowledge of allocating, configuring, and monitoring cloud-based resources, including virtual machines, containers, storage, and networking components', 'Knowledge of designing cloud environments using DevOps and Continuous Integration and Deployment tools', 'Knowledge in CI/CD Pipeline scripting languages, including Jenkins Groovy', 'Knowledge of engineering solutions in a multi-cloud environment, including Amazon Web Services (AWS) services, Google Cloud Platform (GCP), or Microsoft Azure', 'Ability to obtain a security clearance', 'BA or BS degree', 'Experience with Java application deployment, including microservices and MVC', 'Experience with multiple operating systems, including UNIX, Linux, and Windows', 'Knowledge of configuration management tools, including Ansible, Puppet, Chef, or Salt', 'Knowledge of continuous monitoring tools, including CloudWatch', 'Knowledge of Managed Services and Security Accreditation processes', 'Ability to work within a collaborative team and a fast-paced dynamic environment', 'AWS or MS Azure Certification', 'experts in virtually every field', 'a culture that focuses on supporting our employees', 'opportunities that provide stability while offering variety']",2021-01-08 10:38:57
Test Engineer,NTT DATA Services,"3.5 out of 5 from 2,582 employee ratings","Falls Church, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Design and develop System Test Scripts', 'Support Test Automation team by sharing manual test cases.', 'End to End data testing Application (SharePoint, .Net, Dynamics), ETL and Reports (Cognos and Power BI).', 'Production Support for the applications tested and deployed', 'Support UAT exercise.', 'Perform detailed test designs using sound software test engineering principals in the context of test automation platforms and integration across distributed systems', 'Collaboratively elaborate requirements to enable Acceptance Test Driven Development (ATDD) with BAs and developers', 'Gather non-functional performance requirements, analyze and strategize the performance test approach', 'Ability to work closely with Application Development and DevOps teams to identify, troubleshoot and debug performance issues', 'Define and establish test metrics to measure not just product quality, but quality of testing and feedback to engineers', 'Minimum of 4 years’ experience in Testing including planning, assessments, script development & maintenance preferably in cloud environment.', 'Minimum of 3 years of experience in manual functional and regression testing and preparing relevant test cases', 'Minimum of 3 experience in one or more of the following testing toolsets/frameworks:', '508 Compliance testing', 'JAW', 'Experience working with databases and various data formats and related technologies for testing', 'Experience in Agile and Scrum development methodologies']",2021-01-08 10:38:57
Test Engineer,Aptive,3.7 out of 5 from 12 employee ratings,"Falls Church, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', '5 years experience in software quality assurance (SQA) or IV&V role.', 'Understanding of the use of configuration management, quality assurance, requirement management systems, and automatic testing tools.', 'Ability to write test software in embedded and Windows-based environments, preferably using bot technology such as UIPath, Automation Anywhere, or Blue Prism.', ""Ability to ‘break' software products created by others."", ""Bachelor's degree in computer science, information systems, engineering, business or other related IT or technical discipline."", 'Ability to work onsite in Falls Church, VA.', 'Ability to obtain and maintain a DoD Secret clearance.', 'Legal authorization to work in the U.S.', 'Planning and leading functional verification and validation activities.', 'Conducting engineering dry runs, formal testing, and regression testing.', 'Perform functional testing of a complex enterprise prior to production release using a combination of manual and automated tools.', 'Develop and conduct system verification tests, including in-sprint, post-sprint, pre-release, and post-release tests.', 'Perform verification tests on the user interface, application interface (API), and application forms.', ""Create, prepare and update all required documentation to include, but not limited to, data, test plans, scripts and scenarios, testers' assignments, and meeting invites in preparation for UAT or other test projects."", 'Depending on capability, may also analyze requirements and develop manual and automated test scripts.', 'Depending on experience, may also create performance test scripts, design scenarios, runs tests, and analyze.', 'Strategic thinker with a drive to get all types of work done and a high attention to detail.', 'Have an analytical eye for noticing inconsistencies and an innovative passion for reconciling them.', 'Ability to manage a dynamic workload in a fast-paced environment.', 'Excellent ability to communicate across all mediums and settings; superior consulting abilities.']",2021-01-08 10:38:57
Data Center Engineer,Hermez IT,N/A,"Charleston, SC","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', '8 hour shift']",2021-01-08 10:38:57
Data Engineer I,Ryder,"3.4 out of 5 from 4,478 employee ratings","Fort Worth, TX 76177","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Job', 'Company', 'Perform the extraction, transformations and loading from the source systems and the data lake to the analytics products.', 'Enhance data maturity and integration for Ryder’s products by interacting with operations to standardize the core value-add functionality, enabling a multiplier effect.', 'A specialist of data integration and analytics, bringing the required qualitative and quantitative skills to enable the product teams.', 'Performs other duties as assigned.', 'Experience using tools like:ETL tools (Alteryx or SSIS)Data manipulation tools (SQL)Object oriented development stacks (.net)', 'Exposure to the development of predictive analytic solutions using predictive analytics tools like:Alteryx, R, PythonPower BI, Tableau (preferred)', 'Strong verbal and written communication skills, with an ability to express complex technical concepts in business terms', 'Support product innovation, working closely with technology throughout the build, test, and release of the product using agile methodologies', ""Bachelor's degree required in Computer Science or equivalent"", ""Master's degree preferred in Computer Science, MBA or equivalent"", 'Two (2) years or more Applied Project(s) Experience: Experience in demonstrating, digital transformation, data management in an educational/project or intern type environment required', 'Two (2) years or more experience in data extraction, transformation & loading and agile development. Experience working in a cloud environment a plus. preferred']",2021-01-08 10:38:57
Data Engineer,"Mosaic Learning, Inc.",N/A,"Columbia, MD 21046","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Criminal background check (Required)US work authorization (Required)SQL: 2 years (Preferred)', 'Organize raw data', 'Build data systems and pipelines', 'Evaluate business needs and objectives', 'Conduct complex data analysis and report on results', 'Combine raw information from different sources', 'Explore ways to enhance data quality and reliability', 'Identify opportunities for data acquisition', 'Collaborate with developers and architects on several projects', 'Support existing, and develop new, data flows as needed by creating processes that verify, standardize, and scale data input, transformation, and storage', 'Ability to write intermediate to advanced SQL and code for data ingestion and processing', 'Develop techniques to work with structured (tabular/hierarchical) and unstructured data', 'Research and implement cutting edge solutions to solve challenges related to ETL and data processing', 'Ability to debug complex data issues without frequent guidance from senior team members', 'Occasionally work with Linux servers, including the review or management of log files, crontab, security configuration, etc.', 'Collaborate with product owners and other engineers to implement and document complex and evolving requirements', 'Provide database design, development, and implementation support', 'Participate in daily meetings and support the development team', 'Work with customers and team members in an Agile development environment', 'Follow CI/CD best practices for related code build and deployments', 'Develop SQL and ETL scripts to support reporting, migrations, etc.', 'Document database design and develop optimum data ingestion techniques from multiple data sources', 'Work with AWS resources to accomplish most tasks', 'Maintain a thorough security conscience for all aspects of this role', 'Previous experience as a data engineer or a similar role', 'Experience with AWS products', 'Experience working with various database systems (including RDBMS, NoSQL, etc.)', 'Experience with Agile methodologies and short release cycles', 'Experience programming in various languages and SQL', 'Technical expertise with data models, data mining, and segmentation techniques', 'Solid understanding of set theory', 'Hands-on experience with database design', 'Experience working together with teams from several departments to facilitate the orderly execution of a proposed project plan', 'Strong sense of team and group collaboration', 'Current understanding of best practices regarding system security measures', 'Extraordinary ethics and compassion for your colleagues', 'Ability to work on multiple projects simultaneously with a strong attention to detail', 'Communicate clearly and accurately', 'Basic understanding of security compliance', 'Understanding integration of multiple data sources and databases', 'Proficiency with code versioning tools, such as Git', 'Possess a knack for benchmarking and optimization', 'Numerical and analytical skills', 'Development of analytical tools and programs', 'Interpretation of trends and patterns', 'Ability to prepare data for prescriptive and predictive modeling', 'Employment of machine learning techniques', '401(k)', '401(k) matching', 'Dental insurance', 'Disability insurance', 'Employee assistance program', 'Flexible schedule', 'Flexible spending account', 'Health insurance', 'Health savings account', 'Life insurance', 'Paid time off', 'Parental leave', 'Professional development assistance', 'Referral program', 'Tuition reimbursement', 'Vision insurance', '8 hour shift', 'SQL: 2 years (Preferred)', 'One location', 'No: Not providing sponsorship for this job', 'www.mosaiclearning.com', 'Waiting period may apply', 'Only full-time employees eligible', 'Temporarily due to COVID-19', 'Remote interview process', 'Personal protective equipment provided or required', 'Social distancing guidelines in place', 'Virtual meetings']",2021-01-08 10:38:57
