job_title,company,company_rating,location,job_text,date
Data Warehouse Engineer,Indeed,4.3 out of 5 from 723 employee ratings,Remote,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Job', 'Company', 'comScore Total Visits, March 2020', 'Designing and implementing efficient data pipelines (ETLs) in order to integrate data from a variety of sources into Indeed’s Data Warehouse', 'Designing and implementing data model changes that align with warehouse standards', 'Providing documentation, training, and consulting for data warehouse users', '5+ years in a Data Engineering or Data Warehousing role', '5+ years coding experience (Java or Python preferred)', '3+ years hands on experience with big data technologies (Snowflake, Redshift, Hive, or similar technologies)', 'Master’s Degree (or a B.S. degree with relevant industry experience) in math, statistics, computer science, or equivalent technical field']",2021-01-05 09:19:32
Field Service Engineer,Avosina Medical Technologies,N/A,"Lorton, VA 22079","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Respond to service requests from assigned remote sites when an onsite presence is needed.', 'Response involves travel to the remote site, contacting the site manager, performing the requested task, confirming user and/or management satisfaction, completion of the required site visit paperwork and return promptly to the office or traveling to the next task site.', 'Use of judgment in customer relations and managing personal time and company resources', 'Installing, troubleshooting, repairing, and performing of preventive maintenance per Avosina-ITSD trouble tickets on Avosina client IT systems and equipment', 'Providing on-site end-user training on their operation, maintenance, and limited troubleshooting.', 'Delivering both timely and effective repairs as well as adequate training of the end-users to ensure optimal system performance, resulting in superior customer satisfaction.', 'Maintains inventory control of IT equipment, networks, and computer software capabilities.', 'In-house System Administration responsible for maintaining the computer systems of Avosina Inc. server management.', 'Installing, maintaining, and upgrading servers.', 'Ensuring the servers are backed up and that the server data is secure from unauthorized access.', 'Configure and maintain VPN appliances, switches, routers, and other network devices.', 'Monitor network health through performance of daily network checklist steps in tandem with other IT staff.', 'Create IT related documentation and repeatable processes and procedures.', 'Utilize test programs and equipment to analyze system problems.', 'Willingness to work around and near medical personnel and patients', 'Ability to work from home office or from office at an assigned location', 'Be able to effectively document test results, work processes, and procedures using the Microsoft Office Suite.', 'Have the ability to effectively set priorities and establish and meet deadlines with attention to detail.', 'Possess professional level interpersonal skills to effectively interact with all levels of staff, clients, vendors, and consultants.', 'Work requires demonstrated analytical ability to solve problems and a broad base of technical knowledge to work from.', 'Ability to operate basic hand and power tools', 'Assoc. Degree or Equivalent two to five years of work experience in a related Information Technology environment.', 'The related environment must have involved mid-level troubleshooting of IT hardware and software problems.', 'Technical Certifications are highly desired: A+, Net+, Security+, MCSE, and CNA', 'Must possess the ability to communicate clearly and effectively in the written and verbal English language.', 'Interfacing with end-users, other service technicians, technical support personnel, and other technical professionals and convey the situation in a tactful, professional, diplomatic, and logical manner.', 'Able to endure long periods of standing, bending, stooping, and crawling, and be flexible enough to safely maneuver through shallow attics and crawl spaces to trace/run network cables', 'Work is sometimes sedentary in nature; however, some standing, stooping, bending, lifting, and walking is required. The position requires keyboard activity, pulling, filing, and duplicating.', 'Data Center environment where there is the possibility of elevated noise levels during to IT-related systems running. Noises will not reach uncomfortable or damaging levels.', 'Slightly elevated levels of dust or dirt may be encountered while working behind, under, or inside IT related systems. This position will not be allowed to work in areas where dust and dirt levels represent a hazard.', 'Standard work schedule; however, employee must be willing to be called out at anytime for major system outages when they occur.', '401(k)', '401(k) matching', 'Dental insurance', 'Disability insurance', 'Health insurance', 'Life insurance', 'Paid time off', '8 hour shift', 'Monday to Friday', 'Bonus pay']",2021-01-05 09:19:32
Sr. Data Engineer,Fracsys Inc,N/A,"Washington, DC","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', ""Bachelor's (Preferred)"", 'Advanced degree in a quantitative discipline, such as statistics, data science, computer science, mathematics, engineering, physics, etc.', '4+ years of experience in designing, developing, evaluating, and deploying predictive modeling, machine learning, advanced analytics', 'Experience in Java or Python programming language', 'Superior coding skills using common data science tools, including Python (strongly preferred), R, Linux/Unix command line and shell scripting.', 'Experience with Notebooks such as Jupyter or Apache Zeppelin preferred. Experience with R Studio is required.', 'Experience with NLP pretrained libraries', 'Excellent skill and significant experience in data processing using SQL, Hive, Impala, Spark, or equivalent querying language', 'Strong experience with distributed storage and big data computing technology, such as AWS, Hadoop, or Spark', '401(k)', 'Dental insurance', 'Health insurance', 'Paid time off', 'Retirement plan', 'Monday to Friday', ""Bachelor's (Preferred)"", 'One location', 'Temporarily due to COVID-19']",2021-01-05 09:19:32
Senior Civil Engineer,"McCarthy Engineering Associates, Inc.",3.7 out of 5 from 3 employee ratings,"Wyomissing, PA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Experience:Civil Engineering, 10 years (Preferred)', 'License:Professional Engineer (Preferred)', 'Design multi-acre retail, commercial, industrial and/or residential development including due diligence, permitting and limited contract administration.', 'Analyze survey reports, maps, drawings, blueprints, aerial photography, and other topographical or geologic data to plan projects.', 'Research, understand and apply City, State, and Federal codes', 'Estimate project costs, including materials, equipment, and labor.', 'Communicate tasks and schedule and coordinate project assignments with project team.', 'Execute assigned tasks accurately, on schedule, and within budget.', 'Prepare proposals for technical engineering portions of project.', 'Understand all contracted scope of work and monitor/process additional work authorizations when requested by client or required for project completion.', 'Visit sites as required.', 'Mentor and train subordinate engineers.', 'Perform Quality Control Reviews of plans and reports before issuance.', 'Work in assistant project manager role to support project manager or manage projects directly where appropriate.', 'Coordinate, monitor and review work performed by sub-consultants', 'Provide technical support for customers and support regional business development initiatives as a technical resource.', 'Promote the reputation of the company through the technical quality of his/her work.', 'Represent us professionally at all project related meetings and inspections.', 'Supervision received: Reports to and receives guidance from the Civil Department Manager. May also receive direction/need coordination with other Department Heads or Project Managers in multi-disciplined projects.', 'Supervision given: Supervises engineers and designers either full-time or a project-by-project basis.', 'Strong knowledge of the technical aspects of the civil engineering practice', 'Thorough knowledge of all codes applicable to his/her discipline', 'Critical thinking and problem solving', 'Leadership and mentoring', 'Project and resource management', 'Problem solving/analysis', 'Communication proficiency with team members and clients', 'Ability to build relationships and interact with review agencies', 'Financial management to budget and goals/objectives', 'Bachelor’s Degree in Civil Engineering or equivalent and PA Professional Engineer’s License (or ability to obtain within 1 year)', 'Minimum of Ten (10) years’ experience with progression to similar position', 'Experience with subdivision and land development projects', 'Experience with design software (AutoCAD Civil 3D, and Hydrologic/Hydraulic design software)', 'Fluency with Micro Soft Office Suite', 'Demonstrated background in plan production and project execution', 'Civil Engineering: 10 years (Preferred)', 'Professional Engineer (Preferred)']",2021-01-05 09:19:32
Data Engineer,Catalyte,3.8 out of 5 from 12 employee ratings,"Baltimore, MD","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', '401(k)', 'Dental insurance', 'Flexible spending account', 'Health insurance', 'Paid time off', 'Professional development assistance', 'Vision insurance', 'Monday to Friday']",2021-01-05 09:21:21
Associate Sales Engineer - PUBLIC SECTOR,Veritas Technologies,3.7 out of 5 from 392 employee ratings,"Washington, DC","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Speaking to customers about their business challenges and required outcomes to enable you to present a solution which fits each customer’s needs', 'Supporting your aligned Veritas Account Executive(s) to demonstrate to the customer the qualities of Veritas solutions', 'Learning pre-sales skills and the Veritas portfolio through both the Veritas Open University and instructor lead training.', 'Working to achieve both Veritas and industry accreditations', 'Understanding and helping customers understand Veritas products and solutions']",2021-01-05 09:21:21
Audio Visual (AV) Engineer,"E-Logic, Inc.",N/A,"Washington, DC","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Experience:AV/VTC setup and configuration, 10 years (Preferred)IT Desktop Services, 5 years (Preferred)AV/VTC Engineering, 10 years (Preferred)', ""Education:Bachelor's (Preferred)"", 'Security Clearance Required:Top Secret (Required)', 'Responsible for installing, pulling, terminating and testing all audio visual (AV) type cables, connectors, and interfaces.', 'Ability to install projections screens, plasma TV’s and different types of speakers.', 'Installation of AV systems on client sites. Read blueprints and wire AV racks.', 'Manage AV projects with various models and makes of equipment. Has a thorough understanding and working knowledge of testing, analyses and corrective action on systems, networks, hardware and software in a Professional Audio/Video environment. Know and understand all wire and connector types on all AV related cable.', 'installation, operation, scheduling and support of desktop and conference room VTC systems in a secure government or military environment including ISDN, Inverse Multiplexers, CODECs and H.320/H.323 protocols.', 'Has ability to: Design and develop audio, video and data conferencing solutions using Audio, Video and UI components and control systems.', 'Install, test and support Audio and Video control systems both onsite and remotely.', 'Engage in user, system and support requirements gathering and analysis. Work with the Network Architecture group to provide design and architectural recommendations as it relates to AV systems.', 'Monday to Friday', 'AV/VTC setup and configuration: 10 years (Preferred)', 'IT Desktop Services: 5 years (Preferred)', 'AV/VTC Engineering: 10 years (Preferred)', ""Bachelor's (Preferred)"", 'What is your desired salary?', 'Top Secret (Required)']",2021-01-05 09:21:21
Data Engineer,Analytica,3.6 out of 5 from 9 employee ratings,"Washington, DC 20001","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Responsible for creating, maintaining, and optimizing data extraction and delivery between transaction systems and analytics repositories', 'Design and build data pipeline frameworks to automate high-volume and real-time data delivery for on-premises and/or cloud platforms, leveraging technologies such as Kafka, Apache Spark, Python, and AWS-based solutions', 'Experience leveraging open source tools such as Hive, NiFi, Sqoop, Java, Pig, etc.', 'Support customer utilization of cloud and hybrid large, complex, and disparate data sources', 'Build and deploy application code using CI/CD tools and techniques and provides support for deployed data applications', 'Support the development, integration, and visualization of data science/machine learning algorithms for testing and operational deployment', 'Work with a multi-disciplinary team of analysts, data engineers, data scientists, developers, and data consumers in a fast-paced Scrum-based Agile environment', 'Bachelor’s degree required, and Master’s preferred in Statistics, Data Science, Information Management, Computer Science, or another quantitative field', 'Two+ (2) years of enterprise data management and engineering experience', 'Strong understanding relational database management objects (tables, schemas, indexes, materialized views, partitions, stored procedures, macros, etc.), database design principles, data administration standards, and information security terminology', 'Effective working knowledge of business intelligence concepts, and database structures such as ETL, normalization, datamarts, data cubes, OLAP, star and snowflake schemas', 'Strong problem-solving skills, information technology experience, and data engineering techniques', 'Effective oral and written communication skills.', 'Must be a U.S. Citizen and be able to obtain and maintain a security clearance']",2021-01-05 09:21:21
Junior Research Engineer/Data Scientist,Technica Corporation,3.5 out of 5 from 24 employee ratings,"Dulles, VA 20166","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Support a team of Developers and Data Scientists working on a variety of research and development projects as well as customer projects', 'Research and analyze cutting edge algorithms and technologies with a focus on Natural Language Processing and data visualization techniques', 'Effectively communicate results of research and analysis with teammates and senior management in the form of essays, whitepapers, and PowerPoint presentations', 'Design, Develop and Deploy:', 'Automated analytic software, techniques, and algorithms', 'Data-driven analytics; event-driven analytics', 'Bachelor’s in Computer Science, Mathematics, or relevant technical field', 'Experience with web frameworks (React, Flask, NodeJS)', 'Experience with Python', 'Able to obtain clearance', 'Experience using Linux as a development operating system', 'Experience with Docker and Singularity container platforms', 'Experience with Machine Learning toolkits such as Tensorflow, Pytorch', 'Experience with data visualization']",2021-01-05 09:21:21
Database Engineer I/II,Fairfax County Public Schools,4.1 out of 5 from 581 employee ratings,"Fairfax County, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center']",2021-01-05 09:21:21
Looker Data Engineer/Developer (Contractor),"Traxion Group, Inc",N/A,"New York, NY 10018","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Requirements Gathering - produce business requirements and process documentation. Will require facing off with multiple business lines and regions. Candidate must possess ability to synthesize user requirements, break them into logical phases and identify key dependencies required for success (e.g. business processes and standards)', 'Design - assist project team with designing functional specifications to meet the business requirements', 'Testing - assist in the creation of system and user acceptance test plans, execution of the testing plans, and coordination of testing execution', 'Training - Coordination and support of training program - work with business areas and training department to develop and/or deploy multi-channel training as needed', 'Ingestion of data from multiple sources using Looker', 'Migrating legacy visualizations to Looker Looks and Dashboards', 'Implementing Looker Best Practices', 'Designing Looker based solutions for both external and internal stakeholders', '2+ years of relevant professional experience', 'Proficient in at least one of the SQL languages (MySQL, PostgreSQL, SqlServer, Oracle, Snowflake)', 'Good understanding of SQL Engine and able to conduct query performance tuning', 'Experience with at least one of the following Visualization Tools (PowerBI, Microstrategy, or Tableau) and Looker', 'Implementation of a Looker Environment', 'Business Analysis Skills']",2021-01-05 09:21:21
"Structural/Architectural Engineering Associate - Washington, DC","Wiss, Janney, Elstner Associates, Inc. (WJE)",N/A,"Falls Church, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Assume responsibility for key aspects of projects and complete assignments with limited oversight, under the guidance of licensed professionals', 'Perform on-site investigations, condition assessments, and construction observations, which may include surveying, documenting distress, field testing, collecting data and samples, and preparing site visit reports (Field testing may include diagnostic water testing, non-destructive testing, and structural load testing.)', 'Analyze field data and perform research of modern and historic construction documents, building codes, and design guidelines to facilitate analysis, problem solving, and repair design', 'Perform analysis using a combination of hand calculations and analysis software', 'Assist with drafting and preparation of conceptual, preliminary, and final client deliverables, including structural and architectural construction documents, specifications, and written reports', 'Interface with project teams, clients, contractors, and other AEC disciplines', ""Bachelor's degree or better in architecture, architectural engineering, building science, civil/structural engineering or related field, from an accredited program"", 'Solid foundation in engineering and architectural principles and a demonstrated interest in applications for the built world', 'Effective technical, graphical, written, and verbal communication skills', 'Demonstrated enthusiasm and curiosity for solving problems and understanding how things work', 'Proactive, team player mindset with willingness to take on various responsibilities', 'Ability to prioritize tasks and adapt to changing demands, while maintaining a high standard of excellence, integrity, and attention to detail', 'Ability to attend meetings at the various office, field, and construction sites', 'Ability to perform inspections of buildings and other structures, both visually and with instruments', 'Ability to lift and carry materials and equipment up to 50 lbs.', 'Ability to perform work in the temperature extremes presented by work in the outdoors', 'Ability to read construction drawings, diagrams, printed materials, and computer screens', 'Ability to record data clearly and write passages for reports, letters, etc.', 'Ability to travel', 'Ability to safely work at heights', 'Ability to safely use and/or operate ladders, scaffolds, lifts and other access equipment', 'Ability to understand and appreciate safety training specific to numerous workplace and construction hazards', 'Ability to safely work in a variety of occupationally hazardous locations', 'Medically fit to utilize respiratory protection devices and other forms of Personal Protective Equipment', 'Ability to drive and safely operate a motor vehicle', '1 - 3 years: Internships and other work experience', 'Bachelors or better in Architecture or related field', 'Bachelors or better in Building Science or related field', 'Bachelors or better in Civil Engineering or related field', 'Bachelors or better in Architectural Engineering or related field', 'Masters or better in Structural Engineering or related field', 'Masters or better in Architecture or related field', 'Problem Solving', 'Technical Writing', 'AutoCAD', 'Finite Element Analysis Software', 'Dedicated: Devoted to a task or purpose with loyalty or integrity', 'Detail Oriented: Capable of carrying out a given task with all details necessary to get the task done well', 'Enthusiastic: Shows intense and eager enjoyment and interest', 'Team Player: Works well as a member of a group', 'Ability to Make an Impact: Inspired to perform well by the ability to contribute to the success of a project or the organization', 'Goal Completion: Inspired to perform well by the completion of tasks', 'Self-Starter: Inspired to perform without outside help', 'Growth Opportunities: Inspired to perform well by the chance to take on more responsibility']",2021-01-05 09:21:21
Data Engineer,Arcadia,3.8 out of 5 from 175 employee ratings,"Washington, DC","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Manage data pipelines from disparate sources, standardizing and feeding them into our centralized data warehouse', 'Work with both the Engineering and Analytics & Data Science teams to optimize data flow and queries for large data sets to improve scalability', 'Sync data across internal and external systems, such as marketing and sales automation tools, to enable key stakeholders to build best-in-class experiences', 'Support ongoing efforts to establish and enforce best practices on data quality, use, and security across the company', '3+ years combined programming and/or DevOps experience', ""Significant experience with and a strong understanding of languages/tools relevant to engineering & data teams' work"", 'Experience in one or more of the following languages: Python, Java, Ruby, Javascript', 'Advanced knowledge of algorithms, data structures, and relational algebra', 'Database management experience with PostgreSQL, RDS, or Redshift', 'Data extraction experience with a strong understanding of thread-based and event-based paradigms', 'Extensive experience in managing data pipelines, schemas, and storage for multiple systems for multiple teams', 'Strong communication skills', 'Undergraduate and/or graduate degree in math, statistics, engineering, computer science, or related technical field', 'Experience in predictive modeling and statistical analysis', 'Experience with enterprise database interfaces and messaging APIs', 'Experience with Amazon Web Services (AWS) or other cloud infrastructure platforms', 'Experience with entity resolution at scale', 'Experience in the energy sector', 'Market-based compensation (salary + equity)', 'Healthcare, dental, vision, 401(k) and commuter benefits', 'Paid Time Off (holidays, vacation, professional development, volunteer, parental leave)', 'A supportive engineering culture that values diversity, empathy, teamwork, trust, and efficiency', 'Professional development opportunities', 'All-company lunches', 'Free clean energy', 'A chance to decarbonize and disrupt the energy sector']",2021-01-05 09:21:21
Oracle Cloud Data Engineer,RighIT Solutions,N/A,"Arlington, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Must have an active USCIS clearance', '5+ years of modern data development, upgrading, support & design', 'Strong experience with Oracle databases', 'Non-relational database experience with NoSQL', 'Database operations in AWS (EC2, S3, Neptune, Redshift)', 'Optimization and monitoring tools, such as Opsgenie, CloudWatch or VictorOps']",2021-01-05 09:21:21
Sustainability Consultant,RE Tech Advisors,N/A,"Falls Church, VA 22046","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'A Bachelor’s degree in a related field of study.', '3-5 years of professional, consulting experience, ideally with 3-4 years of experience in sustainability, energy efficiency, or related field. Do not include internship experience in calculating your years of professional experience, but do include it in your resume.', 'Working familiarity with building science – does not need to be an engineer but must be conversant on building technologies, energy audits and business models.', 'A creative, problem solving mindset with strong critical thinking skills.', 'Excellent interpersonal communications (verbal and written) and team work skills.', 'Experience with direct client communication.', 'Proficiency in Microsoft Office (Word, Excel, PowerPoint, Outlook) to effectively review and generate reports, graphs, and presentations.', 'A strong work ethic with the ability to excel in a fast-paced, self-directed environment.', 'Experience in consulting and client engagement.', 'Work with the Portfolio Performance team, Project Managers, and energy engineers to:Conduct research and investigation into industry trends, best practices, and ESG topics.Develop positive working relationships with client property teams, including regular communication with both technical and management stakeholders.Manage and analyze environmental performance data including greenhouse gas emissions (GHGs), energy, water, and waste utility consumption and costs; benchmark performance; and monitor and interpret performance trends.Support identification and coordination of ESG projects and initiatives at property and portfolio levels. Examples include energy and water efficiency technology deployment, implementation of operational best practices, and strategic outreach/messaging campaigns.Track task requirements, status, and deadlines to support consistent, timely delivery of work products and technical input across multiple clients and internal teams.Draft and execute visually pleasing and creative communications deliverables, such as annual reports, white-papers, marketing fact sheets, social media campaigns, presentations and trainings, and other stakeholder engagement activities.', 'Provide support for industry reporting initiatives, such as GRESB, CDP, UN PRI, GRI, and TCFD.', 'Work independently with little-to-no oversight on simple projects.', 'Exercise judgement and self-prioritize assignments daily, identifying and communicating issues before they become problems.', 'Work with a team to ensure on-time and on-budget high-quality deliverables.', 'Develop strong relationships with clients and among staff through superior written and verbal communications strategies.', 'Produce clear, effective, and creative documents, charts, infographics, graphs, presentations, reports, and marketing pieces.', 'Exhibit strong organizational and time management skills, with attention to detail.', 'Function as a highly productive team member in interdisciplinary groups that include technical and non-technical staff.', 'Deliver compelling and polished public speaking presentations on behalf of our clients and RE Tech Advisors in front of large audiences.', 'Perform other duties as assigned.', 'Proposal support, including marketing, scope development, proposal writing and budgeting.', 'Industry certifications and professional affiliations.', 'U.S. EPA ENERGY STAR® Portfolio Manager® experience.', 'Experience with LEED, Fitwell, and other building performance certifications desired, but not required.', 'Data review, analytics, visualization, and reporting using Microsoft Excel, PowerBI, Tableau, or other data analytics and visualization platforms is a plus but not required.', 'Experience with industry reporting initiatives, particularly GRESB and CDP, preferred.']",2021-01-05 09:21:21
Systems Engineer,"Technomics, Inc",4.7 out of 5 from 3 employee ratings,"Arlington, VA 22202","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Provide Engineering Support Services (ESS) to the Program Executive Office, Principal Assistant Program Manager, Assistant Program Managers and Systems Engineering Teams.', 'Work both off-site in contractor spaces, and on-site without a designated workspace at the Program Office in Washington, DC with established core hours to ensure timely turn around to support client demands.', 'Provide programmatic services and technical services, including ability to communicate effectively with technical Subject Matter Experts (SMEs), Program PMs and APMs.', 'Provide oversight of technical baseline, including production and Engineering Change Proposals;', 'Provide support to risk management, cost analysis, and program protection efforts;', 'Development and/or review of technical and programmatic Systems Engineering (SE) and Test and Evaluation (T&E) plans and documentation (e.g. SE and T&E planning and strategies, SE Plans, T&E Master Plans, Test Plans, Test Procedures, Test Reports, Trouble Reports, Requirements Traceability Verification Matrixes, Summary and Quicklook Reports, test resource allocations and tracking, technical drawings, design instructions, and other acquisition documents);', 'Facilitate and participate in SE and T&E meetings (e.g. SE and T&E Working-level Integrated Product Teams, SE and T&E working groups, T&E readiness reviews, data analysis reviews, scenario working groups, risk review boards, qualification working groups) and provide detailed summary records;', 'Support configuration management, including technical assessments and recommendations;', 'Maintain T&E program records/library including SE and T&E strategies, Points of Contact, detailed T&E schedules, work force plans, data and test asset deliveries, SE and T&E risks/concerns, SE and T&E health charts;', 'Draft, review, and staff SE, T&E, and Reliability briefings, point papers, and general correspondence;', 'Staff and draft responses to variety of requests for SE, T&E, and Reliability information and data;', 'Maintain and track SE, T&E, and Reliability related actions;', 'As directed, act as liaison/communication link between internal program office staff and warfare center/laboratory staff, as well as with external organizations (e.g. oversight offices, ships and combat system offices, OPNAV sponsors, Original Equipment Manufacturer);', 'As applicable, perform test execution services in live testing (e.g. test execution lead, test data collection, target coordination, independent Gov. witness)', 'As applicable, provide SE, T&E, or Reliability specialty services (e.g. Modeling and Simulation; statistical analysis; supportability/suitability testing; Electronic Attack/Electronic protection; Verification, Validation and Accreditation).', ""Bachelor's degree from an accredited university in Engineering"", '1-8 years defense, intelligence and/or civil agency program systems engineering experience.', 'Understanding of weapons and/or automated information systems design, production, operations and support processes', 'Understanding of weapons and/or automated information systems, including experience supporting systems engineering technical reviews and the DoD acquisition process', 'Understanding of government technical and programmatic data sources', 'Demonstrated ability supporting diverse programmatic and technical tasks in a fast-paced environment', 'Ability to think analytically, creatively and critically', 'Ability to precisely and concisely communicate and defend complex analytical results verbally and in various forms of written products', 'Active Secret Clearance', 'Strong MS Office suite skills desired', '401(k)', '401(k) matching', 'Dental insurance', 'Disability insurance', 'Employee assistance program', 'Flexible spending account', 'Health insurance', 'Health savings account', 'Life insurance', 'Paid time off', 'Parental leave', 'Professional development assistance', 'Retirement plan', 'Tuition reimbursement', 'Vision insurance', 'Monday to Friday', 'Bonus pay', 'One location']",2021-01-05 09:21:21
Data Engineer - External Data,CNA Insurance,3.6 out of 5 from 465 employee ratings,"Chicago, IL 60604","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'A collaborative and growing analytics team with diverse skills and experiences, combined with deep expertise in insurance applications of data and analytics', 'Modern cloud computing environment that enables you to explore data, build and deploy sophisticated processes that impact key areas such as underwriting, pricing, claims management and risk control', 'Sponsorship of continued professional growth through support for attending technical conferences, meetings and symposia', 'Work cross functionally at CNA to build next generation data capabilities to enable superior decision support and insight generation', 'Develop knowledge of internal and external data and how we use it in our work to support business decisions', 'Ensure updates and availability of in-house external data sources, and coordinate with Data Management to develop automated processes for updating and maintaining datasets and process where fesasible.', 'Works in collaboration with Technology team on data migration to Cloud, analyzing and resolving data flow issues, and ensuring appropriate governance.', 'Assist and support assembly of large and complex data sets from disparate data sources into consumable formats that meet business requirements.', 'Supports build of infrastructure required for flexible and scalable extraction, transformation and loading of data from a wide variety of data sources.', 'Support evaluations of new potential external data sources, and support data and analytics use cases to identify opportunities for use of external data.', 'Profile datasets and answer questions based on these datasets. Conduct needed analysis of external data sources in support of Data Science projects.', 'Support data catalog configuration, upgrades, and data connectors. Develop and support data lineage capabilities.', 'Works closely with Data Science, Technology and data management teams to assist with data-related technical issues and support their data infrastructure needs.', 'Develops and supports data quality framework. Builds and maintains capabilities for data quality control, identifies and communicates data quality issues.', 'Creates streamlined processes for geocoding internal data for matching to external sources.', 'Works with Data Scientists to understand requirements and help design systems and processes to deliver business value. Support efficient implementation of models and tools.', 'Produces coherent documentation, metadata, and reports. Assists in maintainance and updates to the data catalog.', 'Evaluate and use analytical and cloud-based reporting tools such as Looker and Thought Spot', 'Strong SQL knowledge and proven experience working with relational databases.', 'Strong R programming experience and Python knowledge', 'Experience with Google Cloud platform, including Big Query, Google Storage and Google Cloud functions.', 'Understanding and experience with API’s.', 'Demonstrated experience in manipulating, merging, cleaning, profiling, and preparing large datasets for analytics, from disparate sources.', 'Practical experience with version control, preferably git.', 'Ability to write efficient, well documented data code', 'Attention to detail and accuracy of work, ability to spot and correct issues', 'Strong interpersonal and communication skills', 'Drive to continuously improve and learn new tools and methods', 'Strong time management skills', 'Capable of operating with little supervision and thinking independently and innovatively', 'Understanding of data stewardship and governance principles.', 'Experience implementing and maintaining ETL and CI/CD data pipelines.', 'Intellectual curiosity to find new and innovative ways to solve data management issues.', 'Strong analytical, problem solving and critical thinking skills.', 'Ability to work collaboratively with colleagues with diverse perspective and backgrounds', 'Capable of operating with little supervision and thinking independently and innovatively.', 'Business acumen to help understand and interpret data.', 'Experience in property and casualty insurance.', 'Experience working with unstructured data', 'Familiarity with data dash-boarding tools such as Python dash, R Shiny, or Tableau', 'Experience in extracting meaningful information from data using visualization tools', ""Bachelor's degree in Computer Science, Information Technology or related discipline or equivalent work experience."", 'Two or more years related experience.']",2021-01-05 09:21:21
Senior Lead Data Engineer,Digital Dhara,N/A,Remote,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Experience:AWS, 3 years (Required)Scala/Spark , 3 years (Required)EMR/Dynamo(No-SQL) , 3 years (Required)', ""Education:Bachelor's (Required)"", '8 hour shift', 'Monday to Friday', 'AWS: 3 years (Required)', 'Scala/Spark : 3 years (Required)', 'EMR/Dynamo(No-SQL) : 3 years (Required)', ""Bachelor's (Required)"", 'Yes']",2021-01-05 09:21:21
Software Engineer,Dell Technologies,"4 out of 5 from 10,287 employee ratings","New York, NY","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Develop, test and integrate code for new or existing software while following source code revision control', 'Troubleshoot software reliability and performance issues', 'Review requirements, specifications and designs, developing and implementing tests for product quality and performance assurance', 'Assist with the development and review of (technical) end user documentation', 'Drive idea generation for new software products or for the next version of an existing product', 'Entry level position requiring basic knowledge of programming languages, operating systems and databases', 'Debugging skills for simple programs using either written or verbal design specifications', 'A good understanding of hardware and software interactions', 'First-hand experience with server, storage, networking and client technologies', 'Insight into software architectures and applications', 'First-hand experience gathered during an internship, student job or related professional role']",2021-01-05 09:21:21
Oracle Cloud Data Engineer,RighIT Solutions,N/A,"Arlington, VA","['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Change country', 'Help Center', 'Must have an active USCIS clearance', '5+ years of modern data development, upgrading, support & design', 'Strong experience with Oracle databases', 'Non-relational database experience with NoSQL', 'Database operations in AWS (EC2, S3, Neptune, Redshift)', 'Optimization and monitoring tools, such as Opsgenie, CloudWatch or VictorOps']",2021-01-05 09:22:59
