job_title,company,company_rating,location,job_text,date
Data Scientist,310 Nutrition,N/A,N/A,[],2021-01-28 14:18:36
Data Scientist III,"IVA'AL Solutions, LLC",N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Citizenship: Must be authorized to work in the United States.', ""Education: Bachelor's Degree in Computer Science, Engineering or a related technical discipline, or the equivalent combination of education, technical training, or work/military experience."", 'Experience: Minimum of 15 years’ experience providing similar services similar projects.', 'Preferred: Experience working in government IT environments at HUD or other agencies', 'Conducts quantitative analysis using operations research tools, economics, and other quantitative techniques in the areas of procedural implementations and performance issues.', 'Creates analysis procedures.', 'Assists in the definition of machine learning and data mining strategies.', 'Creates, deploys, maintains and refines decision management models. Specialist in modeling and simulation functions or operations such as, but not limited to exercises, plans, coordination, demonstrations, and instruction in the fields such as, but not limited to health, environmental, transportation, law enforcement, and security for military and civilian agencies.', 'Designs and builds relational databases for data storage or processing.', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:18:36
Data Scientist - Statistical Modeling,Silvia Terra,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Work within a collaborative team to develop, evaluate and improve modeling and prediction processes, toolchains, and workflows', 'Provide statistical guidance on sample design and data integration to support modeling and prediction', 'Develop and apply methods for summarizing and reporting uncertainty', 'Deep understanding of and applied experience using a variety of machine learning and statistical techniques', 'Experience with cloud-based computing infrastructure such as AWS or Azure', 'Familiarity with statistical sampling theory and sampling designs', 'Fluent ability in Python or R (preferably both)', 'Experience using probabilistic programming languages such as Stan, PyMC3, Pyro, Turing, or Edward', 'Familiarity with Bayesian hierarchical modeling, regularization, and nonparametric techniques such as splines and Gaussian processes', 'Experience with time series and spatial modeling techniques', 'Familiarity with forest inventory, management, and ecology data', 'Familiarity with remote sensing sensors and data', 'Experience with geospatial and remote sensing analyses using open-source software (QGIS, R and Python packages)', 'Detail-oriented', 'Excellent written communication skills', 'Comfortable working remotely with necessary travel for company meetings.', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:18:36
Junior Data Scientist( W2 roles only),IntelliLink Technologies Inc,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', '8 hour shift', 'Monday to Friday', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:18:36
Data Scientist,Improvix Technologies,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Minimum of 3 years (5-7 years preferred) performing exploratory data analysis to understand the characteristics of a data set and identify potential issues.', 'Demonstrated experience of efficient manipulation and wrangling of large datasets', 'Hands on experience and expertise with SQL, Python or PySpark (preferred), or R', 'Comfortable dealing with ambiguity, making assumptions, drawing conclusions and distilling complex analysis for non-technical audiences.', 'Strong data visualization skills (Tableau preferred)', 'Experience with data warehousing, and knowledge of ETL/ELT best practices.', 'Familiarity with the AWS data ecosystem (S3, AWS Glue, EMR, etc.)', 'Comfortable working cross-functionally with different parts of the data analytical areas, and with distributed teams across multiple time zones.', 'Ability to thrive in a fast-paced, entrepreneurial, high-energy environment with shifting priorities.', 'Outstanding communication skills and a good team player', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:18:36
Data Scientist,Improvix Technologies,N/A,N/A,[],2021-01-28 14:20:20
Data Scientist,AdvanceSoft,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Develop quality analytics on internal technology migrations, migration to GCP, migrations across cloud platforms, customer migrations', 'Take ownership on analytical quality of the entire attribute and score quality lifecycle development validation, model certification, User Acceptance Testing, Platform and Channel certification and post production certification', 'Apply statistical rigor and develop analytical solutions to drive Equifax analytical quality within data & analytics and across pre and post production technology platforms', 'Design quality impact analytics framework including sampling methodology and drift policy', 'Design, develop and implement machine learning and deep learning systems for internal quality analytics application and product development for customer application', 'Build collaborative and influential partnership with Data & Analytics, Governance, Legal, Compliance, Technology, Operations, and Sales', 'Requires understanding large, diverse data sources, extensive analytics experience and strong technical skills. Individuals in this role will regularly present recommendations and results to Vice President and Senior Vice President', 'Consult with customer analytics teams regarding best practices, design, ideation and usage of analytical solutions.', 'Collaborate with Data Stewards and Data Scientists on data and analytical value chain.', 'Identify attribute and score quality requirements to ensure appropriate product testing and validation is completed prior to implementation', 'Articulate and educate various internal stakeholders on Equifax data and analytical quality solutions.', 'Expertise in big data environment and ability to code in Python, Scala, R, HQL and SAS in a Hadoop/Spark infrastructure', 'Create documentation on quality processes', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:20:20
Data Scientist,AdvanceSoft,N/A,N/A,[],2021-01-28 14:20:20
Data Scientist,Neuberger Berman,3.9 out of 5 from 90 employee ratings,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Work with large structured and unstructured data from multiple sources to test equity research hypotheses and densify investment theses', 'Research market sector information and relevant financial metrics to integrate data science with fundamental research, and to generate significant ideas and actionable insights', 'Identify, develop and apply statistical and machine learning techniques to large data sets for data pre-processing, feature engineering, patten recognition and robust prediction', 'Iterate quickly and independently on evaluating new data sources and new ideas for both alpha generation and DS edges', 'Write clean and modular codes; work with engineers to design scalable and efficient workflows and applications', 'Master’s or advanced degree in finance, mathematics, statistics, econometrics, computer science, or other quantitative disciplines', 'Minimum 2 years of experience in data-driven investment research', 'Extensive programming experience in Python, SQL; utilizing statistical modules and machine learning algorithms; experience with large scale distributed computing (like Spark)', 'Functional knowledge of financial modeling and accounting helpful', 'Curious, resourceful, well-organized, and attentive to detail', 'Able to work independently and with minimum oversight', 'Strong verbal and written communication skills', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:20:20
Business Analyst/Data Scientist,Spin Systems,4.3 out of 5 from 10 employee ratings,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', ""Bachelor's degree in Information Systems, business administration, MBA preferred."", '5+ years as a data scientist/data analysts', '2+ years mining and analyzing data sets to extract meaningful trends, producing meaningful and actionable reports', 'Previous experience writing documentation and procedural materials for multiple audiences', 'Superior written and verbal communication skills, with a keen eye for detail', 'Experience in developing and maintaining appropriate reference materials, including research, usability tests, and design specifications as they relate the big data efforts', 'Experience using statistical programming languages, machine learning and other toolkits and techniques for analyzing large, complex datasets is a plus', 'Technical proficiency with transforming structured and unstructured data sets is a plus', 'Experience in mentoring and supporting multiple business/technical area’s is a plus', 'Background as a data analyst, DBA and/or data scientist is a plus', 'Experience in big data migration strategies and best practices is a plus', 'Expertise in Talend platform for MDM practices is plus', 'Expertise in working in a cloud based environment and tools is a plus', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:20:20
Cheminformatics Data Scientist,Cadent Therapeutics,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Champion in the group for current methods in deep learning.', 'Develop novel deep learning workflows and apply them to lead discovery projects.', 'Design, implement, and maintain robust methods, algorithms, and packages (python, R) that help the computational community solve old and new problems with ease.', 'Ideate and implement visualizations, dashboards & webservices for data dissemination to computational peers as well as to non-computational collaborators.', 'Engage as a collaborative member of the broader CBT Data Science community.', 'Background in Computational Science and either Chemistry or Chemical Biology', 'Excellent scripting skills in both R and python, demonstrated ability to develop & deploy packages/modules for end users; proficiency in Linux, git, SQL and relevant software packages (such as RDKit) are essential.', 'Algorithmic/computational understanding of efficiently dealing with small and large sets of heterogeneous data.', 'Experience with sophisticated machine learning techniques (deep learning, generative chemistry, etc)', 'Familiarity with biological data of relevance for drug discovery and an ability to communicate it with broad audiences', 'Experience with cheminformatics (similarity searching, SAR analysis, chemogenomics data mining) and compound-protein structure modeling', 'Excellent scientific communication skills and effective data visualization skills', 'Proficiency in written and oral English with very strong presentation and ‘story-telling’ skills', 'Higher education degree in a relevant field, or equivalent years of experience (mathematics, computer science, bioinformatics, physics, biology, chemistry, etc.)', 'A publication history demonstrating a track record of innovation in cheminformatics and deep learning', 'Familiarity with Spotfire', 'Familiarity with automated code testing and continuous integration/continuous deployment (CI/CD) platforms such as for example Jenkins', 'Experience in developing web based user interfaces', 'Experience with database design, query and administration', 'Experience developing web service, API', 'Good understanding of IT infrastructure and software lifecycle management', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:20:20
Cheminformatics Data Scientist,Cadent Therapeutics,N/A,N/A,[],2021-01-28 14:20:20
Cheminformatics Data Scientist,Cadent Therapeutics,N/A,N/A,[],2021-01-28 14:20:20
Cheminformatics Data Scientist,Cadent Therapeutics,N/A,N/A,[],2021-01-28 14:20:20
Data Scientist-Mid,BTS Software Solutions,4.1 out of 5 from 7 employee ratings,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:20:20
Data Scientist,LiveFree Health,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Working within a small, growing, agile team to build out our technological solutions', 'Interface with clinical and business experts to understand, engineer solutions against, and solve our immediate data science challenges', 'Provide actionable information to identify patients for outreach, optimize intervention windows, and measure quality and efficiency of care', 'Productionize models and analytics by working closely with software engineering team', 'Calculating, tracking and making visible the metrics to keep our business focused on those things that are most critical', 'Combating data engineering and data accuracy issues proactively by helping to build out pipelines and proper data testing', 'A drive to understand how data relates to the business and a love of sharing that knowledge with others', 'A track record of building and deploying impactful, production-ready models and analytics', 'Experience operating in a Cloud environment', 'A drive to understand how things work and a love of sharing that knowledge with others', 'A desire to solve meaningful real world problems with technology', 'Comfort grappling with ambiguous challenges in a quickly changing start-up environment', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:20:20
Sr. Data Analyst,Technology & Business Management Inc.,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', ""Bachelor's (Preferred)Data analytics: 3 years (Preferred)"", '401(k)', 'Dental insurance', 'Flexible schedule', 'Health insurance', 'Paid time off', 'Professional development assistance', 'Referral program', 'Tuition reimbursement', '8 hour shift', ""Bachelor's (Preferred)"", 'Data analytics: 3 years (Preferred)', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:20:20
Data Scientist,KNG Health Consulting,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Self-motivated', 'Able to work independently and as part of a team', 'Excellent written and oral communications skills', 'Strong problem-solving skills', 'Strong quantitative and programming skills (Stata)', 'Collect and prepare data files using public survey data and medical claims', 'Perform quantitative and qualitative analyses', 'Contribute to written reports and proposals', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:20:20
Data Scientist,KNG Health Consulting,N/A,N/A,[],2021-01-28 14:20:20
Data Scientist,KNG Health Consulting,N/A,N/A,[],2021-01-28 14:20:20
Data Scientist,KNG Health Consulting,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Self-motivated', 'Able to work independently and as part of a team', 'Excellent written and oral communications skills', 'Strong problem-solving skills', 'Strong quantitative and programming skills (Stata)', 'Collect and prepare data files using public survey data and medical claims', 'Perform quantitative and qualitative analyses', 'Contribute to written reports and proposals', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:22:00
Data Scientist,KNG Health Consulting,N/A,N/A,[],2021-01-28 14:22:00
Data Scientist,KNG Health Consulting,N/A,N/A,[],2021-01-28 14:22:00
Data Scientist,KNG Health Consulting,N/A,N/A,[],2021-01-28 14:22:00
Junior Data Scientist,Decode_M,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'You’ve solved a difficult or time-intensive problem by writing a quick program', 'You’ve used an API to get data into or out of your favorite web app', 'You’ve optimized a SQL query in order to make it run faster', 'You’ve conducted statistical analyses outside of an academic setting', 'You know your way around R, pandas, and numpy', 'You’ve built a web dashboard to automate data analysis and visualization (preferably using Flask)', 'You’ve deployed supervised and unsupervised machine learning models (preferably with Scikit-Learn)', 'You are proficient with Python, R, SQL, and Microsoft Excel; you have experience working with APIs', 'You have experience using applied statistics, and you’re comfortable working with imperfect data', 'You are an autodidact, who loves to figure out solutions to problems by diving deep into Stack Overflow (or your preferred resource)', 'You are curious, inquisitive, proactive, organized, and methodical. You like to use substantiated data to both identify and solve problems, rather than trust your gut alone', 'You have an understanding of qualitative and quantitative research and/or digital analytics', 'You have strong communication and writing skills', 'You have the ability to juggle multiple priorities and pay attention to details when things are moving quickly', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:22:00
Junior Data Scientist,Decode_M,N/A,N/A,[],2021-01-28 14:22:00
Junior Data Scientist,Decode_M,N/A,N/A,[],2021-01-28 14:22:00
Junior Data Scientist,Decode_M,N/A,N/A,[],2021-01-28 14:22:00
Junior Data Scientist,Decode_M,N/A,N/A,[],2021-01-28 14:22:00
Junior Data Scientist,Decode_M,N/A,N/A,[],2021-01-28 14:22:00
Data Scientist,Wills Eye Hospital,3.7 out of 5 from 38 employee ratings,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'The Vickie and Jack Farber Vision Research Center (VRC) at Wills Eye Hospital seeks a full-time data scientist/data analyst to help expand our vision research agenda, including our informatics and data analytics expertise in working with large databases. The candidate will have strong analytics skills and expertise in a clinical academic research setting. Responsibilities include coordinating and leading data analyses for Intelligent Research In Sight (IRIS) research activities (Wills Eye is one of four US sites selected as a data analytics team for the IRIS national clinical data registry) and working with other large data sets including national survey data and electronic health record data. Strong candidates will be able to work with some independence in a group setting to consult with clinical investigators to refine research questions, define hypotheses, design studies, devise and implement analysis plans, generate analysis reports and participate in grant applications and manuscript preparation. Under minimal supervision, strong candidates will be highly organized and proficient at balancing and prioritizing involvement in multiple simultaneous projects.', 'Effectively work with investigators, the Vice-Chair for Research and BCC Director and staff, especially in big data analysis studies (e.g., IRIS Registry, Medicare), helping with database management, study design, data analysis plans, study form development, grant proposal/protocol development and review, etc.', 'Create, test, and document efficient SQL/Python/R/SAS programs to assist in data management, prepare data sets for analyses, including checking for data anomalies, statistical analyses and provide data summaries including graphical representations, tables, and analysis reports.', 'Participate in the informatics/statistical aspects of projects conducted under the direction of the VRC including conducting data analyses.', 'Effectively collaborate and communicate with multidisciplinary teams including clinicians, trainees (e.g. residents, fellows), project staff, external collaborators and IT personnel involved in various projects.', 'Develop SQL/Python/R/SAS programs to track data quality on a regular basis, prepare data and generate results for monitoring reports in ongoing studies.', 'Develop SQL/Python/R/SAS programs to prepare data sets and generate results for study investigator meetings.', 'Prepare summaries of methods and interpretations of results for analysis reports, presentations, study manuscripts, monitoring reports, and grant applications.', 'Respond in a timely manner to various analytic requests from study investigators, the Biostatistics Consulting Core Director and Vice Chair for Research.', 'Provide independent consultation for smaller consulting projects as requested.', 'Strive to uphold the rights of all people without regard to race, religion, marital status, creed, sex, age, handicap, national origin or financial status.', 'Formulate and maintain effective working relationships with peers and management and functions as an effective team member.', 'Receive constructive feedback in a positive self-developmental manner and is receptive and approachable.', 'Perform other duties as assigned.', 'Master’s degree in Bioinformatics, Biostatistics, Statistics, Data Science, Computer Science or similar quantitative field required with experience in data science', 'Minimum of three (3) years of experience in informatics/statistical applications and consultation in a biomedical setting and excellent general written/verbal communication skills', 'Ability to manage multiple activities in a deadline-oriented environment; highly organized, flexible and rigorous attention to detail', 'In-depth knowledge and experience using and applying analytical software, database management system software, database reporting software, database user interface and query software, and data mining software', 'Excellent skills in SQL, Python, or other programming language for relational databases', 'Proficient in R and/or SAS, experience with SPSS, or STATA and RedCAP is a plus', 'Outstanding ability to communicate technical information to both technical and non-technical audiences; ability to effectively communicate technical concepts both written and verbal, excellent skills in using Microsoft Word, Excel, PowerPoint, relational databases (user-friendly interfaces) are expected', 'Demonstrated excellence in at least one area of expertise, which may include coordinating studies; statistical methodology such as longitudinal, survival analysis, statistical genetics, or informatics; statistical computing; database design (e.g., expertise in RedCAP or (My)SQL); graphical techniques (e.g., expertise in Illustrator)', 'Strong analytic skills including machine learning type analytic skills, correlated data, longitudinal, survival and multivariate data analysis, etc.', 'Strong ability in critical thinking and problem solving', 'Effective at interacting and communicating with multidisciplinary teams including clinicians, trainees (e.g., residents, fellows), project staff, external collaborators and IT personnel involved in vision research', 'Possesses a track record of collaboration on various clinical research projects', 'PhD in biomedical informatics, computer science, biostatistics, health services research or related field', 'At least two (2) years of relevant experience in industry or academic research environment as a data scientist, or collaborating with biostatisticians and clinical investigators on research studies, especially demonstrated evidence from peer reviewed published papers', 'Experience with large datasets and database use', 'Experience with analysis of electronic medical data', 'Manipulation and analyses of complex high-dimensional data', 'Experience with database curation', 'Experience with deep learning approaches, e.g. neural networks', 'Experience with design of data collection instruments and database management', 'Demonstrated ability to implement machine learning models in scalable formats for broad applicability', 'Experience in teaching bioinformatics/biostatistics to health professionals', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:22:00
Junior Data Scientist,PIÑATA SCIENCES,N/A,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Some experience building and implementing predictive models', 'Excellent customer engagement skills', 'Strong organizational, communication, writing and interpersonal skills', 'Expereience with a variety of technical tools for the manipulation of datasets', '1-2 years of real-world business experience', 'Up to 50% travel', 'Experience with machine learning techniques', 'Fluency with scripting (Python / R)', 'Experience with Hadoop and related Big Data technologies', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:22:00
Data Scientist,University of Utah,4.2 out of 5 from 996 employee ratings,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Experience in managing projects among diverse stakeholders.', 'A degree in data science, statistics, business, public policy, or a related field. Master’s or PhD preferred.', 'Data engineering or analysis experience required.', 'Strong analytical, writing, and communication skills.', 'Proficiency in a programming language, such as R or Python (R preferred).', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:22:00
Data Scientist,University of Utah,N/A,N/A,[],2021-01-28 14:22:00
Data Scientist,AdTheorent,3.8 out of 5 from 4 employee ratings,N/A,"['Find jobs', 'Company Reviews', 'Find salaries', 'Employers', 'Create your resume', 'Change country🇺🇸 United States', 'Help Center', 'Independently manipulating and analyzing high volume, high-dimensionality real time bidding (RTB) data in order to identify relationships and trends', 'Build predictive models using machine learning algorithms to optimize mobile advertising campaigns', 'Visualize results of statistical analyses in the form of graphs, charts, tables and scorecards', 'Degree in Computer Science, Machine Learning, Operational Research or another relevant technical field (B.S. M.S. or Ph.D.)', 'Familiarity with relational databases and SQL, data transformation (ETL), data mining, ad-hoc analysis', 'Extensive experience with Python (scikit, pandas, numpy, scipy, matplotlib etc.), R, Stata, SAS, Matlab or another statistical language', 'Experience with REST API, python software development and packaging', 'Extensive experience solving analytical problems using quantitative techniques', 'A passion for empirical research and for answering hard questions with data in a clear and precise way', 'Ability to take high level, loosely-defined business problems and identify precise, quantitative solutions', 'Experience with big data software and techniques such as Spark and Hadoop is a plus', 'Experience in advertising or real time bidding is a plus', 'Hiring Lab', 'Career Advice', 'Browse Jobs', 'Browse Companies', 'Salaries', 'Find Certifications', 'Indeed Events', 'Work at Indeed', 'Countries', 'About', 'Help Center', '© 2021 Indeed', 'Do Not Sell My Personal Information', 'Accessibility at Indeed', 'Privacy Center', 'Cookies', 'Privacy', 'Terms']",2021-01-28 14:22:00
